textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²)
43c61eb7a3,"['cant', 'find', 'camera']",negative,noon,21-30,Uruguay,3473730.0,175020.0,20.0
a7a96b2c1d,"['think', 'im', '1']",positive,night,31-45,Uzbekistan,33469203.0,425400.0,79.0
87cd836d7b,['feelin'],neutral,morning,46-60,Vanuatu,307145.0,12200.0,25.0
a72f4f357b,"['im', 'bird', 'broken', 'wing', 'she', 'song', 'love', 'sing', 'know']",positive,noon,60-70,Venezuela,28435940.0,882050.0,32.0
ad5d8a84c1,"['rofl', 'room', 'small', 'danc']",neutral,night,70-100,Vietnam,97338579.0,310070.0,314.0
18a11e8dbd,"['mmmichel', 'your', 'franc', 'cheri']",neutral,morning,0-20,Yemen,29825964.0,527970.0,56.0
2e8bd923d0,"['made', 'cri', 'poor', 'holli']",negative,noon,21-30,Zambia,18383955.0,743390.0,25.0
ebae3ed394,"['ok', 'time', 'head', 'urban', 'outfitt', 'see', 'catch', 'eye', 'head', 'home', 'sinc', 'rain', 'hinder', 'pic', 'day']",neutral,night,31-45,Zimbabwe,14862924.0,386850.0,38.0
10c55c13b8,"['realli', 'annoy', 'work', 'appear', 'block', 'facebook']",negative,morning,46-60,Afghanistan,38928346.0,652860.0,60.0
b26843421f,"['mother', 'day']",neutral,noon,60-70,Albania,2877797.0,27400.0,105.0
f3c6e98737,"['printchick', 'thx', 'sharen', 'luv']",positive,night,70-100,Algeria,43851044.0,2381740.0,18.0
b9ade6591a,"['deleg', 'eat', 'pate', 'toast', 'wife', 'edit', 'yesterday', 'engag', 'shoot']",neutral,morning,0-20,Andorra,77265.0,470.0,164.0
3ae98f1cae,"['ha', 'think', 'realli', 'lost', 'time', 'get', 'readi', 'work']",negative,noon,21-30,Angola,32866272.0,1246700.0,26.0
3477bb4c82,"['hell', 'yea', 'hot', 'miss', 'cali']",negative,night,31-45,Antigua and Barbuda,97929.0,440.0,223.0
193fe8822f,"['ye', 'done', 'last', 'homework', 'readi', 'dx', 'go', 'waaalkii', 'sun', 'shine', 'oh', 'yeah']",positive,morning,46-60,Argentina,45195774.0,2736690.0,17.0
b631ec4bfa,"['write', 'fanfic', 'read']",neutral,noon,60-70,Armenia,2963243.0,28470.0,104.0
6913d9c30e,"['im', 'save', 'three', 'burner', 'weber', 'next', 'year']",neutral,night,70-100,Australia,25499884.0,7682300.0,3.0
07d608a03d,"['thank', 'mr', 'dj']",positive,morning,0-20,Austria,9006398.0,82400.0,109.0
d0ce0ab587,"['hate', 'new', 'mt', 'dew', 'commercialth', 'one', 'giant', 'mosquitoit', 'scare', 'gross', 'time']",negative,noon,21-30,Azerbaijan,10139177.0,82658.0,123.0
425c9eb614,"['ohh', 'sorri', 'that', 'someon', 'els', 'pic', 'bad']",negative,night,31-45,Bahamas,393244.0,10010.0,39.0
43790fc27b,"['hug', 'oh', 'gosh', 'im', 'sorri']",negative,morning,46-60,Bahrain,1701575.0,760.0,2239.0
727cbe5970,"['yeeeah', 'lmao', 'dentist', 'arent', 'nice', 'espesh', 'decid', 'old', 'goodi', 'bag', 'sticker', 'awesom', 'toothpast']",positive,noon,60-70,Bangladesh,164689383.0,130170.0,1265.0
7d0291358f,"['need', 'wait', 'anoth', 'year', 'toy', 'stori', '3']",neutral,night,70-100,Barbados,287375.0,430.0,668.0
9dec21d822,"['hahah', 'hear', 'mvp', 'chant', 'atlanta', 'arena', 'least', 'get', 'right', 'unlik', 'stapl']",neutral,morning,0-20,Belarus,9449323.0,202910.0,47.0
3d90ad58ee,"['haha', 'well', 'mayb', 'u', 'shouldnt', 'weak', 'hehe', 'jk']",positive,noon,21-30,Belgium,11589623.0,30280.0,383.0
12b08fabd2,"['biggest', 'food', 'fightmosh', 'pit', 'ever', 'miss', 'across', 'school']",negative,night,31-45,Belize,397628.0,22810.0,17.0
f97b6d38ed,"['kill', 'dill', 'plant', 'happen', 'dill', 'great', 'suddenli', 'dead']",negative,morning,46-60,Benin,12123200.0,112760.0,108.0
93370a10dc,"['3wordsaftersex', 'hurt']",negative,noon,60-70,Bhutan,771608.0,38100.0,20.0
3ff2b333c3,"['imagin', 'know', 'love', 'hear', 'novel', 'im', 'kinda', 'awak', 'lol', 'continu', 'hope']",positive,night,70-100,Bolivia,11673021.0,1083300.0,11.0
ec9c43fbb3,"['gon', 'na', 'tri', 'get', 'coupl', 'hour', 'sleep', 'love', 'go', 'bed', '9', 'later', 'twitter']",positive,morning,0-20,Bosnia and Herzegovina,3280819.0,51000.0,64.0
99fdaff40d,"['play', 'ethan', 'love', 'babi']",positive,noon,21-30,Botswana,2351627.0,566730.0,4.0
0c524f5e69,"['come', 'want', 'pizza']",neutral,night,31-45,Brazil,212559417.0,8358140.0,25.0
1783b5eb60,"['geez', 'im', 'hate', 'bein', 'work', 'till', '10', 'day', 'like', 'feel', 'like', 'wast', 'lovley', 'day']",negative,morning,46-60,Brunei,437479.0,5270.0,83.0
932227184c,"['everi', 'ga', 'station', 'look', 'postcard', 'luck']",negative,noon,60-70,Bulgaria,6948445.0,108560.0,64.0
00f377c634,"['ya', 'walk', 'wall', 'that', 'plaster', 'neck']",neutral,night,70-100,Burkina Faso,20903273.0,273600.0,76.0
b99ba239de,"['hey', 'everyon', 'mix', 'first', 'singl', 'r', 'u', 'im', 'sooo', 'excit']",positive,morning,0-20,Burundi,11890784.0,25680.0,463.0
1f9663bb46,"['guy', 'go', 'see', 'constanc', 'logic']",neutral,noon,21-30,Côte d'Ivoire,26378274.0,318000.0,83.0
23d8ccab77,"['sleep', 'wink', 'last', 'night', 'x']",neutral,night,31-45,Cabo Verde,555987.0,4030.0,138.0
f59bbec4a3,"['feel', 'pain', 'live', 'apt', '6', 'mo', 'previou', 'tenant', '4', 'cat', 'burn', 'eyestight', 'lung', 'gregg']",neutral,morning,46-60,Cambodia,16718965.0,176520.0,95.0
a37b6c27a2,"['ahh', 'big', 'scari', 'bug', 'fli', 'around', 'room']",negative,noon,60-70,Cameroon,26545863.0,472710.0,56.0
1d06a9cc02,"['oh', 'ye', 'cav', 'win', 'game5', 'onto', 'game6', 'still', 'danger', 'win', 'one', 'either', 'shot', 'championship']",neutral,night,70-100,Canada,37742154.0,9093510.0,4.0
e124c79abd,"['happi', 'anoop', 'day', 'monica']",positive,morning,0-20,Central African Republic,4829767.0,622980.0,8.0
5a5d7e4d2f,"['tri', 'energi', 'drink', 'report', 'back', 'guy', 'im', 'sweat', 'worst', 'cramp', 'want', 'lie']",negative,noon,21-30,Chad,16425864.0,1259200.0,13.0
bd3b5dbd9a,"['happi', 'mother', 'may', 'mak', 'love', 'alway', 'xoxo']",positive,night,31-45,Chile,19116201.0,743532.0,26.0
12e0187cb9,"['found', 'there', 'sushi', 'fake', 'crab', 'meat', 'good']",negative,morning,46-60,China,1439323776.0,9388211.0,153.0
ea032bbaaf,"['think', 'career', 'chang']",neutral,noon,60-70,Colombia,50882891.0,1109500.0,46.0
e42d0e6e9d,"['meh', 'feel', 'fine', 'crazi', '10', 'minut', 'sick', 'session', 'im', 'hungri']",negative,night,70-100,Comoros,869601.0,1861.0,467.0
946573f031,['sun'],neutral,morning,0-20,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0
2d5051cce9,"['wellhop', 'someday', 'soon', 'get', 'one']",positive,noon,21-30,Costa Rica,5094118.0,51060.0,100.0
16fb14a0f7,"['sooooo', 'much', 'stress', 'late']",negative,night,31-45,Croatia,4105267.0,55960.0,73.0
8b5e410207,[],negative,morning,46-60,Cuba,11326616.0,106440.0,106.0
eaeee872b9,"['tune', 'listen', '130', 'meet', 'know', 'high', 'schoolcolleg', 'french', 'doesnt', 'cut', 'anymor']",neutral,noon,60-70,Cyprus,1207359.0,9240.0,131.0
e8d8465eab,"['chronic', 'ill', 'blog', 'let', 'know', 'ill', 'post', 'link', 'wwwptsiciblogspotcom']",neutral,night,70-100,Czechia (Czech Republic),10708981.0,77240.0,139.0
1a857a38fb,"['weekend', 'get', 'close', 'bad', 'ill', 'stuck', 'north', 'hope', 'ill', 'abl', 'get', 'next', 'weekend', 'real', 'life', 'fun']",positive,morning,0-20,Democratic Republic of the Congo,89561403.0,2267050.0,40.0
25694a4e38,"['jt', 'regular', 'snl']",neutral,noon,21-30,Denmark,5792202.0,42430.0,137.0
a4b3b95e89,['twappi'],neutral,night,31-45,Djibouti,988000.0,23180.0,43.0
2e57d38abb,"['never', 'late', 'need', 'buck', 'idea', 'stop', 'bunch', 'stuffi', 'old', 'reactionari']",negative,morning,46-60,Dominica,71986.0,750.0,96.0
d6b053947f,"['happydont', 'know', 'reason']",negative,noon,60-70,Dominican Republic,10847910.0,48300.0,225.0
7db93d25c6,"['fan76', 'rofl', 'that', 'problem', 'two', 'hand']",negative,night,70-100,Ecuador,17643054.0,248360.0,71.0
94977637ab,"['transport', 'church', 'wont', 'make', 'im', 'crush', 'oh', 'well', 'time', 'assign', 'suppos', 'throat', 'realli', 'hurt']",negative,morning,0-20,Egypt,102334404.0,995450.0,103.0
a028e284db,"['timeee', 'mom', 'say', 'someth', 'daw', 'tomorrow', 'eh', 'never', 'compelt']",neutral,noon,21-30,El Salvador,6486205.0,20720.0,313.0
513358abe6,"['ive', 'sat', 'sunbath', 'bomb', 'church', 'day', 'left', 'miss']",negative,night,31-45,Equatorial Guinea,1402985.0,28050.0,50.0
d2dbf84fe0,"['know', 'exactli']",neutral,morning,46-60,Eritrea,3546421.0,101000.0,35.0
9d8efb8db9,"['ive', 'made', 'game', 'stephen', 'well', 'actual', 'us']",neutral,noon,60-70,Estonia,1326535.0,42390.0,31.0
88040d7737,"['thank', 'follow', 'nice', 'rest']",positive,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164.0,17200.0,67.0
db4bb26337,"['sensat', 'ocean', 'white', 'portug', 'absolut', 'amaz', 'adoreiii']",positive,morning,0-20,Ethiopia,114963588.0,1000000.0,115.0
9e2748c5e4,"['yeah', 'got', 'ur', 'text', 'well', 'ive', 'summer', 'break', 'week', 'far', 'bore', 'watch', 'tenni', 'match']",negative,noon,21-30,Fiji,896445.0,18270.0,49.0
060acf7042,"['ive', 'nudg', 'much', 'go', 'late', 'ump', 'game', 'wknd', 'took', 'one', 'pill']",neutral,night,31-45,Finland,5540720.0,304000.0,18.0
5ad2c5e27b,"['saw', 'bird', 'slowli', 'die', 'right', 'next']",negative,morning,46-60,France,65273511.0,547557.0,119.0
6a5af5f4c5,"['hahahaha', 'train', 'want', 'wild', 'ride']",positive,noon,60-70,Gabon,2225734.0,257670.0,9.0
6fe391edf6,"['love', 'famili', 'feud', 'episod', 'kardashian', 'tonight']",positive,night,70-100,Gambia,2416668.0,10120.0,239.0
74e36c1c25,"['im', 'come', 'new', 'plan', 'besti', 'oh', 'one', 'gon', 'na', 'great']",positive,morning,0-20,Georgia,3989167.0,69490.0,57.0
2dfbe0b7fb,['hmmm'],negative,noon,21-30,Germany,83783942.0,348560.0,240.0
fbd7404138,"['lmaoummmm', 'noth']",neutral,night,31-45,Ghana,31072940.0,227540.0,137.0
a26a75179f,"['90', 'haha', 'agre', 'lol']",positive,morning,0-20,Afghanistan,38928346.0,652860.0,60.0
6a72b1eb3c,"['hello', 'im', 'late', 'play', 'internet', 'love']",positive,noon,21-30,Albania,2877797.0,27400.0,105.0
981a6f186d,"['music', 'video', 'made', 'project', 'citi', 'contagi', 'upload', 'youtub']",neutral,night,31-45,Algeria,43851044.0,2381740.0,18.0
d794425886,"['theyr', 'sappin', 'mah', 'sentri', 'errr', 'yea', 'im', 'without', 'power', 'home', 'right']",neutral,morning,46-60,Andorra,77265.0,470.0,164.0
2280788f99,"['crash', 'qmbol']",negative,noon,60-70,Angola,32866272.0,1246700.0,26.0
16ac3c903c,"['perth', 'australia']",neutral,night,70-100,Antigua and Barbuda,97929.0,440.0,223.0
007eeb40ff,"['beach', 'phenomen', '2day']",positive,morning,0-20,Argentina,45195774.0,2736690.0,17.0
8f44c2f7bd,"['forgot', 'tonight', 'plan', 'head', 'cask', 'might', 'good', 'idea']",negative,noon,21-30,Armenia,2963243.0,28470.0,104.0
da82d37656,"['tiredbut', 'cant', 'go', 'bed', 'yet']",negative,night,31-45,Australia,25499884.0,7682300.0,3.0
970d89d516,"['your', 'night', 'owl', 'huh']",neutral,morning,46-60,Austria,9006398.0,82400.0,109.0
13d29e0bab,"['haha', 'kid', 'listen', 'day', 'long', 'bud']",positive,noon,60-70,Azerbaijan,10139177.0,82658.0,123.0
afe5ce5d7d,"['go', 'group', 'therapi', 'session', 'cant', 'wait', 'spill', 'gut', 'ha', 'ha', 'ha']",neutral,night,70-100,Bahamas,393244.0,10010.0,39.0
979153b838,"['eat', 'good']",positive,morning,0-20,Bahrain,1701575.0,760.0,2239.0
b34f37f31d,"['happi', 'mother', 'day', 'esp', 'mommi']",positive,noon,21-30,Bangladesh,164689383.0,130170.0,1265.0
036b210d6b,"['phone', 'old', 'rotari']",neutral,night,31-45,Barbados,287375.0,430.0,668.0
5bfc1c74e0,"['look', '3', 'time', 'sunk', 'total', 'shock', 'tbh']",negative,morning,46-60,Belarus,9449323.0,202910.0,47.0
c1388fc963,"['im', 'schaumburg', 'rite', 'u', 'want', 'ice', 'cream', 'lol', 'type', 'chilli', 'outsid', 'lol', 'got', 'ice', 'cream']",neutral,noon,60-70,Belgium,11589623.0,30280.0,383.0
fd1db57dc0,"['im', 'donehaha', 'hous', 'md', 'marathon', 'ulet']",positive,night,70-100,Belize,397628.0,22810.0,17.0
e7d70b0d76,"['omginorit', 'id', 'fanci', 'tophat', 'time', 'realli', 'bad', 'cant', 'grow', 'handlebar', 'moustach']",negative,morning,0-20,Benin,12123200.0,112760.0,108.0
f3f0fde02e,"['got', 'ya', 'wouldnt', 'bad', 'tho', 'right']",negative,noon,21-30,Bhutan,771608.0,38100.0,20.0
bb47fa7074,"['finish', 'clean', 'computerguest', 'room', 'cupboard', 'stuff']",neutral,night,31-45,Bolivia,11673021.0,1083300.0,11.0
8882fae1ac,"['watch', 'slumdog', 'millionair', 'soo', 'goood', 'love', 'sad']",neutral,morning,46-60,Bosnia and Herzegovina,3280819.0,51000.0,64.0
c7b61da1e2,"['feel', 'sound', 'like', 'kiya', 'last', 'night', 'say', 'get', 'comfi', 'couch', 'enjoy', 'cuddl']",positive,noon,60-70,Botswana,2351627.0,566730.0,4.0
ab881218a0,"['eh', 'u', 'never', 'heard', 'belfast', 'like', 'everyon', 'love']",neutral,night,70-100,Brazil,212559417.0,8358140.0,25.0
e2b73ce8df,"['wow', '930']",neutral,morning,0-20,Brunei,437479.0,5270.0,83.0
665dcd4cf2,"['ye', 'cant', 'understand', 'mean', 'know', 'hollywood', 'thing', 'call', 'love']",positive,noon,21-30,Bulgaria,6948445.0,108560.0,64.0
0b4a2b2eb1,"['hve', 'blister', 'pinki', 'nd', 'hurt', 'soooo', 'much']",negative,night,31-45,Burkina Faso,20903273.0,273600.0,76.0
0e72caa348,"['watch', 'happen', 'vega']",neutral,morning,46-60,Burundi,11890784.0,25680.0,463.0
2c39030bc4,"['oh', 'happi', 'day', 'nice', 'weather', 'smile', 'happi', 'babi', 'icecream', 'later']",positive,noon,60-70,Côte d'Ivoire,26378274.0,318000.0,83.0
47caebc343,"['head', 'beach', 'puppi', 'maverick', 'hug', 'much', 'aloha']",positive,night,70-100,Cabo Verde,555987.0,4030.0,138.0
2dd1bb7561,"['want', 'borrow', 'mx5', 'weekend']",neutral,morning,0-20,Cambodia,16718965.0,176520.0,95.0
109516d45f,"['lol', 'peek', 'come', 'along', 'nice', 'total', 'understand', 'leav', 'set', 'quiet']",positive,noon,21-30,Cameroon,26545863.0,472710.0,56.0
2c4545ae23,"['uk', 'o2', 'train', 'bristol', 'london', 'terribl', 'wifi']",negative,night,31-45,Canada,37742154.0,9093510.0,4.0
8ef3dee547,"['everyth', 'spin']",neutral,morning,46-60,Central African Republic,4829767.0,622980.0,8.0
1944d83437,"['serafina85', 'head', 'way']",neutral,noon,60-70,Chad,16425864.0,1259200.0,13.0
967e1b9ad9,"['ds', 'version', 'suck']",negative,night,70-100,Chile,19116201.0,743532.0,26.0
e4ef55358a,"['way', 'school', 'feeln', 'raini', 'day', 'lot', 'fun', 'weekend']",neutral,morning,0-20,China,1439323776.0,9388211.0,153.0
da276b88e8,"['congratul', 'heart', 'hacker', 'comput', 'hacker']",positive,noon,21-30,Colombia,50882891.0,1109500.0,46.0
c6c2478e74,"['go', 'sooooo', 'busi', 'today', 'funni', 'hate', 'busi', 'day']",negative,night,31-45,Comoros,869601.0,1861.0,467.0
9e29d43b20,"['still', 'hour']",neutral,morning,46-60,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0
1012d3a39c,"['oh', 'dear', 'that', 'disturb', 'coffe', 'connoisseur', 'die', 'littl']",negative,noon,60-70,Costa Rica,5094118.0,51060.0,100.0
e37a7b9128,"['ouch', 'give', 'head', 'ill', 'know', 'duck']",neutral,night,70-100,Croatia,4105267.0,55960.0,73.0
e206dff6da,"['problem', 'superstar', 'alway', 'deliv', 'huge', 'file', 'much', 'energi', 'pixel']",negative,morning,0-20,Cuba,11326616.0,106440.0,106.0
9ffc800a5c,"['realis', 'much', 'love', 'sunday']",positive,noon,21-30,Cyprus,1207359.0,9240.0,131.0
e9e0de67a2,"['wish', 'headachealmost', 'migrain', 'would', 'go', 'away']",neutral,night,31-45,Czechia (Czech Republic),10708981.0,77240.0,139.0
5ebdc7d817,"['hairspray', 'hair', 'lighterbong', 'new', 'haircut']",neutral,morning,46-60,Democratic Republic of the Congo,89561403.0,2267050.0,40.0
1d5318a66f,"['listen', 'jess', 'music', 'myspac', 'also', 'get', 'hang', 'twiiter', 'feel', 'need', 'follow', 'dont', 'shi']",neutral,noon,60-70,Denmark,5792202.0,42430.0,137.0
35182b1866,"['ahhh', 'ok', 'rememb', 'film', 'never', 'saw', 'though', 'check', 'thank']",positive,night,70-100,Djibouti,988000.0,23180.0,43.0
5caa73746c,"['travel', 'want', 'tix', 'oh', 'right', 'im', 'know', 'near', 'vacavil', 'ca']",neutral,morning,0-20,Dominica,71986.0,750.0,96.0
c3384d4c6b,"['guy', 'call', 'adhd', 'kid', 'earlier', 'today', 'hurt']",negative,noon,21-30,Dominican Republic,10847910.0,48300.0,225.0
95305a8336,"['im', 'surfin']",neutral,night,31-45,Ecuador,17643054.0,248360.0,71.0
b7df44c04f,"['meebocom', 'free', 'thing', 'doesnt', 'effect', 'comp', 'that', 'use']",positive,morning,46-60,Egypt,102334404.0,995450.0,103.0
94ba09618a,"['insomniaa', 'tri', 'sleep', '2', 'hour']",neutral,noon,60-70,El Salvador,6486205.0,20720.0,313.0
dec8c3dac3,"['happi', 'mother', 'day', 'mamma']",positive,night,70-100,Equatorial Guinea,1402985.0,28050.0,50.0
1ef4bca3f5,"['1', 'welcom', 'twitter', 'world', 'andrew', 'tell', 'david', 'twitter', 'haha', 'kiddin', 'know', 'doesnt', 'want', 'one', 'booo']",neutral,morning,0-20,Eritrea,3546421.0,101000.0,35.0
95b7fa6314,"['decor', 'mom', 'room', 'asleep', 'mother', 'day', 'shell', 'wake', 'banner', 'balloon', 'woo']",positive,noon,21-30,Estonia,1326535.0,42390.0,31.0
9eb21f1e58,"['jealou', 'want', 'see', 'film']",negative,night,31-45,"Eswatini (fmr. ""Swaziland"")",1160164.0,17200.0,67.0
49e25011f6,"['hk', 'funni']",positive,morning,46-60,Ethiopia,114963588.0,1000000.0,115.0
0a6580a2ca,"['amaz', 'x']",positive,noon,60-70,Fiji,896445.0,18270.0,49.0
49096c54e2,"['100th', 'post', 'dedic', 'sarahsunni', 'weatherand', 'love', 'snake', 'plane', 'bring', 'song', 'die', 'alreadi']",neutral,night,70-100,Finland,5540720.0,304000.0,18.0
1746f40680,"['chat', 'matt', 'merci', 'merced', 'lol']",neutral,morning,0-20,France,65273511.0,547557.0,119.0
13fccb0fb5,"['im', 'work', 'im', 'still', 'sick', 'im', 'realli', 'piss', 'sunday']",negative,noon,21-30,Gabon,2225734.0,257670.0,9.0
97dbf6e8e1,"['inde', 'glad', 'hear', 'everyth', 'good', 'im', 'great', 'life', 'good']",positive,night,31-45,Gambia,2416668.0,10120.0,239.0
b7f1a0cd1a,"['scram', 'littl', 'earli', 'nib', 'sound', 'pathet']",negative,morning,46-60,Georgia,3989167.0,69490.0,57.0
689c6b69c9,"['wash', 'dish', 'like', 'boss', 'lol']",neutral,noon,60-70,Germany,83783942.0,348560.0,240.0
a08d95184f,"['wish', 'schoolbut', 'sadli', 'still', 'like', 'anoth', 'month', 'left']",neutral,night,70-100,Ghana,31072940.0,227540.0,137.0
d36296a726,"['make', 'one', 'im', 'still', 'crave', 'shrimp']",neutral,morning,0-20,Greece,10423054.0,128900.0,81.0
e976f2769d,"['consol', 'ive', 'abandon', 'back', 'garden', 'thank', 'superreflect', 'laptop', 'screen']",positive,noon,21-30,Grenada,112523.0,340.0,331.0
1297b5f02d,"['sorri', 'let']",negative,night,31-45,Guatemala,17915568.0,107160.0,167.0
d205b332e6,"['seriou', 'bloooooow']",negative,morning,46-60,Guinea,13132795.0,246000.0,53.0
bb0316a749,"['count', 'crow', 'tabl', 'mountain', 'casino', 'event', 'center', 'near', 'fresno', 'juli', '19']",neutral,noon,60-70,Guinea-Bissau,1968001.0,28120.0,70.0
addf08efba,"['dw', 'funni']",positive,night,70-100,Guyana,786552.0,196850.0,4.0
0c53b2d4c0,"['happi', 'came', 'said', 'hi', 'twa', 'nice', 'meet', 'inde', 'thank', 'much', 'come', 'talk']",positive,morning,0-20,Haiti,11402528.0,27560.0,414.0
bacb2d1061,"['aw', 'wee', 'lassi', 'made', 'cri', 'tear', 'streamin', 'doon', 'face', 'lol', 'that', 'wee', 'shame', 'x']",negative,noon,21-30,Holy See,801.0,0.0,2003.0
864cddfae8,"['ooo', 'goddddd', 'vodafon', 'troubl', 'network']",negative,night,31-45,Honduras,9904607.0,111890.0,89.0
0a92e46208,"['studi', 'day', 'finish', 'care', 'plan', 'hungri', 'hell', 'ima', 'go', 'treat', 'burrito', 'good', 'day', 'work']",positive,morning,46-60,Hungary,9660351.0,90530.0,107.0
85ef239798,"['ur', 'mom', 'call', 'guess', 'c', 'u', '5']",neutral,noon,60-70,Iceland,341243.0,100250.0,3.0
7276d2cde2,"['definit', 'feel', 'sorri', 'jami', 'stewart', 'amsterdam', 'audienc', 'realli', 'suck', 'wwwxiuxiuorg', 'read', 'post', 'may', '27th']",negative,night,70-100,India,1380004385.0,2973190.0,464.0
d53ddd0172,"['im', 'feel', 'twitter', 'moment']",neutral,morning,0-20,Indonesia,273523615.0,1811570.0,151.0
064a8c4847,"['feel', 'like', 'babysit', 'want', 'go', 'gym', 'weird', 'know', 'miss', 'zack']",negative,noon,21-30,Iran,83992949.0,1630000.0,52.0
edef02e047,"['7', 'wow', 'that', 'big', 'listlol', 'would', 'happi', 'got', 'half', 'done', 'feel', 'lazythank', 'kid']",neutral,night,31-45,Iraq,40222493.0,434320.0,93.0
695f322a0a,"['hate', 'cant', 'sleep']",negative,morning,46-60,Ireland,4937786.0,68890.0,72.0
a35314257a,"['edgefest', 'mayb', 'sinc', 'your', 'drive']",neutral,noon,60-70,Israel,8655535.0,21640.0,400.0
2641ac37a6,"['here', 'healingsleep', 'energi', 'sweeti']",positive,night,70-100,Italy,60461826.0,294140.0,206.0
7a1556637a,"['that', 'alright', 'add', 'egg', 'mayb', 'sort', 'leftov', 'meat', 'bad', '3']",positive,morning,0-20,Jamaica,2961167.0,10830.0,273.0
08c5eb64a5,"['sorri', 'bro', 'that', 'rough']",negative,noon,21-30,Japan,126476461.0,364555.0,347.0
6397544955,"['excel', 'chiang', 'mai', 'definit', 'possibl', 'next', 'vacat', 'stop', 'thank', 'info']",positive,night,31-45,Jordan,10203134.0,88780.0,115.0
afc326749d,"['grr', 'allow', 'ga', 'grill', 'live', 'suck']",negative,morning,46-60,Kazakhstan,18776707.0,2699700.0,7.0
79f88c9c67,"['oh', 'nosorri', 'hear']",negative,noon,60-70,Kenya,53771296.0,569140.0,94.0
db828c7bda,"['that', 'love']",positive,night,70-100,Kiribati,119449.0,810.0,147.0
08d12b46b2,"['definit', 'come', 'hope', 'ur', 'readi']",positive,morning,0-20,Kuwait,4270571.0,17820.0,240.0
b9078fdb88,"['much', 'homework', 'think', 'go', 'hide', 'corner', 'cri']",negative,noon,21-30,Kyrgyzstan,6524195.0,191800.0,34.0
6434edb2a5,"['sad', 'david', 'leav', 'tomoro', 'week']",negative,night,31-45,Laos,7275560.0,230800.0,32.0
93c709ddbb,"['pleasur', 'bojan']",positive,morning,46-60,Latvia,1886198.0,62200.0,30.0
261ead9c14,"['decaf', 'isnt', 'cut', 'right']",neutral,noon,60-70,Lebanon,6825445.0,10230.0,667.0
4bd68426ce,"['sound', 'good']",positive,night,70-100,Lesotho,2142249.0,30360.0,71.0
6ff929e04b,"['xo', 'today', 'yeah']",neutral,morning,0-20,Liberia,5057681.0,96320.0,53.0
d26c5024c9,"['would', 'dover', 'race', 'play', 'classic']",neutral,noon,21-30,Libya,6871292.0,1759540.0,4.0
ae45bdeb6d,"['humid', 'friend', 'ask', 'hair']",negative,night,31-45,Liechtenstein,38128.0,160.0,238.0
2d0cd25243,"['im', 'go', 'vega', 'summer']",neutral,morning,46-60,Lithuania,2722289.0,62700.0,43.0
01fdd344f2,"['advisor', 'haha', 'im', 'go', 'turn', 'thingsbut', 'cant', 'tweet', 'phone', 'stupid', 'spammer']",negative,noon,60-70,Luxembourg,625978.0,2590.0,242.0
f1e14aaf4e,"['kick', 'like', 'crazi']",neutral,night,70-100,Madagascar,27691018.0,581795.0,48.0
cbd87d2326,"['poor', 'thing']",negative,morning,0-20,Malawi,19129952.0,94280.0,203.0
dac8af239c,"['home', 'dont', 'feel', 'like', 'go', 'work', 'tomorrow']",negative,noon,21-30,Malaysia,32365999.0,328550.0,99.0
213f65851d,"['day', 'go', 'well', 'far', 'meet', '4', 'though']",positive,night,31-45,Maldives,540544.0,300.0,1802.0
41c5bce464,"['thank', 'u', 'sweeti', 'cant', 'wait', 'set', 'sail', 'u', 'next', 'week']",positive,morning,46-60,Mali,20250833.0,1220190.0,17.0
669a4ee511,"['listen', 'hallelujah', 'youtub', 'leonard', 'cohen', 'win', 'xfactor']",positive,noon,60-70,Malta,441543.0,320.0,1380.0
d8999ff49b,"['weather', 'good', 'mmm', 'today', 'shame', 'work', 'tomorrow']",neutral,night,70-100,Marshall Islands,59190.0,180.0,329.0
eb96d21b64,"['watch', 'friend', 'reduc', 'stress', 'insid', 'thank', 'bright', 'kauffman', 'crane', 'creat', 'seri', 'love', 'love', 'love']",positive,morning,0-20,Mauritania,4649658.0,1030700.0,5.0
8e2432e61d,"['finish', 'work', 'midday', 'kiddi', 'dinner', 'getup', 'go', 'ah', 'well', 'bank', 'holiday', 'fb']",neutral,noon,21-30,Mauritius,1271768.0,2030.0,626.0
6d68218d8b,"['tmeme', 'besti', 'twitpic', 'besti']",neutral,night,31-45,Mexico,128932753.0,1943950.0,66.0
a00d6e8a18,"['hmm', 'first', 'pizza', 'age', 'feel', 'bit', 'sick', 'thatll', 'teach']",neutral,morning,46-60,Micronesia,115023.0,700.0,164.0
68238c0940,"['sister', 'stupid', 'parti', 'wan', 'na', 'hang', 'friend', 'hilli', 'wont', 'txt', 'back']",negative,noon,60-70,Moldova,4033963.0,32850.0,123.0
0f870b905c,"['hope', 'one', 'day', 'abl', 'go', 'date', '26', 'year', 'old', 'boyfriend', 'without', 'parent']",positive,night,70-100,Monaco,39242.0,1.0,26337.0
afd1917b36,"['spend', 'offic']",neutral,morning,0-20,Mongolia,3278290.0,1553560.0,2.0
